2,0037483003576,Activated,2016-06-12 21:13:34.117000000,2016-11-15 21:13:34.117000000,,,Physical,150,139.92,Mother's Day Special
1,0037483003589,Issued,2016-03-22 21:13:34.117000000,,,,Physical,100,100,
1,0037483003602,Activated,2015-09-24 21:13:34.117000000,2015-10-04 21:13:34.117000000,,,Ecard,250,95.18,
1,0037483003615,Activated,2016-04-14 21:13:34.120000000,2016-09-30 21:13:34.120000000,,,Ecard,450,126.81,
3,0037483003628,Voided,2015-10-08 21:13:34.120000000,2016-01-22 21:13:34.120000000,2016-07-16 21:13:34.120000000,,Physical,25,0,
1,0037483003641,Activated,2015-10-06 21:13:34.120000000,2015-10-20 21:13:34.120000000,,,Ecard,150,0,
3,0037483003654,Activated,2016-04-13 21:13:34.120000000,2016-05-29 21:13:34.120000000,,,Ecard,50,50,
1,0037483003667,Activated,2015-07-28 21:13:34.120000000,2015-09-17 21:13:34.120000000,,,Physical,400,400,
4,0037483003680,Issued,2016-05-26 21:13:34.120000000,,,,Ecard,50,50,
1,0037483003693,Activated,2016-01-15 21:13:34.120000000,2016-04-01 21:13:34.120000000,,,Ecard,300,28.74,
1,0037483003706,Issued,2016-08-21 21:13:34.120000000,,,,Ecard,350,350,
4,0037483003719,Voided,2016-02-03 21:13:34.120000000,2016-05-17 21:13:34.120000000,2016-11-09 21:13:34.120000000,,Ecard,100,0,
3,0037483003732,Issued,2016-07-13 21:13:34.120000000,,,,Ecard,400,400,
3,0037483003745,Issued,2016-03-18 21:13:34.120000000,,,,Ecard,100,100,
1,0037483003758,Activated,2015-12-20 21:13:34.120000000,2016-06-17 21:13:34.120000000,,,Ecard,25,18.43,
3,0037483003771,Activated,2015-10-31 21:13:34.120000000,2015-12-20 21:13:34.120000000,,,Physical,200,146.8,
1,0037483003784,Activated,2016-04-07 21:13:34.120000000,2016-08-19 21:13:34.120000000,,,Ecard,200,0,
4,0037483003797,Issued,2016-05-15 21:13:34.123000000,,,,Ecard,450,450,
4,0037483003810,Issued,2016-04-24 21:13:34.123000000,,,,Physical,10,10,
3,0037483003823,Activated,2016-05-21 21:13:34.123000000,2016-10-19 21:13:34.123000000,,,Ecard,100,0,
1,0037483003836,Issued,2016-01-10 21:13:34.123000000,,,,Ecard,150,150,
4,0037483003849,Activated,2016-05-08 21:13:34.123000000,2016-11-01 21:13:34.123000000,,,Ecard,25,3.68,
3,0037483003862,Activated,2016-09-08 21:13:34.123000000,2017-01-08 21:13:34.123000000,,,Physical,500,232.8,
1,0037483025884,Activated,2016-09-16 21:13:34.677000000,2016-11-04 21:13:34.677000000,,,Ecard,400,400,
3,0037483025897,Activated,2016-03-16 21:13:34.677000000,2016-06-24 21:13:34.677000000,,,Physical,10,0,
4,0037483025910,Activated,2016-06-03 21:13:34.677000000,2016-09-30 21:13:34.677000000,,,Physical,75,41.98,
1,0037483025923,Activated,2016-06-15 21:13:34.677000000,2016-12-01 21:13:34.677000000,,,Ecard,350,298.4,
2,0037483025936,Voided,2015-09-30 21:13:34.677000000,2015-12-12 21:13:34.677000000,2016-06-05 21:13:34.677000000,,Physical,50,0,Mother's Day Special
2,0037483025949,Voided,2016-02-07 21:13:34.680000000,2016-07-11 21:13:34.680000000,2017-01-03 21:13:34.680000000,,Ecard,50,0,Mother's Day Special
4,0037483025962,Activated,2015-07-31 21:13:34.680000000,2015-11-12 21:13:34.680000000,,,Physical,500,0,
3,0037483025975,Voided,2015-07-20 21:13:34.680000000,2015-07-26 21:13:34.680000000,2016-01-18 21:13:34.680000000,,Physical,450,0,
1,0037483025988,Activated,2016-07-03 21:13:34.680000000,2016-12-10 21:13:34.680000000,,,Physical,25,0,
3,0037483026001,Activated,2016-01-26 21:13:34.680000000,2016-05-18 21:13:34.680000000,,,Ecard,100,80.64,
3,0037483026014,Activated,2016-08-07 21:13:34.680000000,2016-09-27 21:13:34.680000000,,,Ecard,75,0,
3,0037483026027,Activated,2016-07-22 21:13:34.680000000,2016-09-29 21:13:34.680000000,,,Physical,25,19.9,
1,0037483026040,Activated,2016-03-20 21:13:34.680000000,2016-09-23 21:13:34.680000000,,,Ecard,300,300,
3,0037483026053,Voided,2015-09-02 21:13:34.680000000,2016-01-16 21:13:34.680000000,2016-07-10 21:13:34.680000000,,Physical,125,15,
2,0037483026066,Issued,2015-07-21 21:13:34.680000000,,,,Ecard,10,10,Father's Day Deal
1,0037483026079,Issued,2015-08-22 21:13:34.680000000,,,,Physical,450,450,
1,0037483026092,Issued,2016-02-20 21:13:34.680000000,,,,Physical,50,50,
4,0037483026105,Activated,2015-11-29 21:13:34.683000000,2016-03-09 21:13:34.683000000,,,Physical,150,0,
1,0037483026118,Issued,2016-01-08 21:13:34.683000000,,,,Ecard,300,300,
3,0037483026131,Activated,2016-01-27 21:13:34.683000000,2016-06-01 21:13:34.683000000,,,Physical,25,0,
1,0037483026144,Issued,2016-09-08 21:13:34.683000000,,,,Ecard,300,300,
4,0037483026157,Issued,2016-08-10 21:13:34.683000000,,,,Ecard,125,125,
1,0037483026170,Activated,2016-08-27 21:13:34.683000000,2016-11-30 21:13:34.683000000,,,Physical,350,317.9,
3,0037483026183,Activated,2016-07-28 21:13:34.683000000,2016-09-09 21:13:34.683000000,,,Physical,150,89.87,
1,0037483026196,Issued,2016-08-14 21:13:34.683000000,,,,Ecard,125,125,
1,0037483026209,Issued,2016-06-12 21:13:34.687000000,,,,Ecard,400,400,
1,0037483026222,Activated,2015-10-17 21:13:34.687000000,2015-12-18 21:13:34.687000000,,,Physical,400,0,
2,0037483026235,Activated,2015-10-19 21:13:34.687000000,2016-04-04 21:13:34.687000000,,,Ecard,125,29.05,Mother's Day Special
1,0037483026248,Issued,2016-06-15 21:13:34.687000000,,,,Ecard,25,25,
3,0037483026261,Activated,2015-12-01 21:13:34.687000000,2016-01-13 21:13:34.687000000,,,Physical,250,0,
1,0037483026274,Issued,2015-11-20 21:13:34.687000000,,,,Ecard,250,250,
1,0037483026287,Issued,2016-03-11 21:13:34.687000000,,,,Ecard,100,100,
1,0037483026300,Issued,2015-10-04 21:13:34.687000000,,,,Ecard,450,450,
2,0037483026313,Activated,2016-05-21 21:13:34.687000000,2016-07-17 21:13:34.687000000,,,Physical,300,295.21,Mother's Day Special
2,0037483040067,Activated,2015-07-26 21:13:35.080000000,2015-11-18 21:13:35.080000000,,,Physical,250,0,Bought 2 Got 1 Free
1,0037483040080,Activated,2016-04-24 21:13:35.080000000,2016-10-11 21:13:35.080000000,,,Physical,300,191.36,
1,0037483040093,Issued,2016-05-15 21:13:35.080000000,,,,Ecard,200,200,
1,0037483040106,Activated,2015-08-09 21:13:35.080000000,2016-01-19 21:13:35.080000000,,,Ecard,125,124.42,
3,0037483040119,Voided,2015-10-28 21:13:35.080000000,2015-11-10 21:13:35.080000000,2016-05-04 21:13:35.080000000,,Physical,25,0,
